212	0.299294	3.125009	4.344290
213	0.206915	3.155368	4.265055
214	0.248686	3.145055	4.310353
215	0.238807	3.124510	4.247188
216	0.237934	3.119387	4.248642
217	0.219768	3.224027	4.408139
218	0.313217	3.081685	4.371721
219	0.261435	3.153315	4.357269
220	0.254322	3.103810	4.233950
221	0.247151	3.166718	4.345773
222	0.273599	3.100516	4.293781
223	0.190036	3.163596	4.329033
224	0.261387	3.097306	4.307388
225	0.225479	3.115482	4.395148
226	0.219082	3.172292	4.268678
227	0.199973	3.220513	4.299380
228	0.246719	3.180578	4.393210
229	0.255237	3.081636	4.312480
230	0.253807	3.203036	4.392584
231	0.253186	3.215637	4.373076
232	0.228186	3.163986	4.291681
233	0.208970	3.168837	4.269172
234	0.199145	3.097677	4.296691
235	0.210591	3.082896	4.356879
236	0.237091	3.181585	4.385998
237	0.244565	3.093905	4.257769
238	0.253521	3.122480	4.265287
239	0.221594	3.126250	4.299818
240	0.247140	3.186544	4.378804
241	0.261900	3.090722	4.348263
242	0.291383	3.208642	4.285144
243	0.298181	3.200938	4.417282
244	0.241984	3.095702	4.280432
245	0.265908	3.188935	4.313187
246	0.271764	3.096019	4.311584
247	0.281460	3.147062	4.268437
248	0.267505	3.071372	4.266875
249	0.292485	3.058532	4.341891
250	0.228234	3.149599	4.310796
251	0.223247	3.090788	4.344091
252	0.258635	3.037113	4.377009
253	0.367353	3.102303	4.415935
254	0.219719	3.120057	4.267539
255	0.270768	3.149936	4.313193
256	0.264123	3.104944	4.294142
257	0.221311	3.120017	4.292102
258	0.231867	3.161313	4.258639
259	0.208556	3.163316	4.389531
260	0.287295	3.061731	4.279323
261	0.240833	3.184158	4.323583
262	0.284685	3.145991	4.429944
263	0.232854	3.176568	4.280212
264	0.235750	3.124958	4.255892
265	0.213748	3.240794	4.349785
266	0.257310	3.142314	4.283380
267	0.245176	3.105986	4.282854
268	0.234026	3.140431	4.348204
269	0.234210	3.078516	4.264187
270	0.309898	3.065849	4.311044
271	0.217087	3.125109	4.247577
272	0.266264	3.213230	4.262519
273	0.223202	3.156499	4.354335
274	0.246272	3.260772	4.303995
275	0.270053	3.160801	4.297033
276	0.212404	3.173901	4.283748
277	0.220657	3.076697	4.324137
278	0.200575	3.158679	4.314081
279	0.252670	3.130109	4.252441
280	0.217598	3.115447	4.332198
281	0.251471	3.134568	4.261558
282	0.251967	3.144328	4.277954
283	0.271295	3.079533	4.355805
284	0.248565	3.053773	4.353626
285	0.244961	3.167705	4.337254
286	0.269074	3.050780	4.251439
287	0.218555	3.089632	4.344153
288	0.218291	3.156468	4.262891
289	0.223441	3.154835	4.310409
290	0.238896	3.089987	4.339160
291	0.258050	3.097797	4.291431
292	0.263988	3.133813	4.268937
293	0.287446	3.029804	4.260772
294	0.220866	3.173114	4.344957
295	0.217992	3.142593	4.353534
296	0.191278	3.147895	4.284948
297	0.203688	3.135413	4.272091
298	0.231975	3.172488	4.325495
299	0.222894	3.120452	4.305663
300	0.234169	3.115114	4.276444
301	0.252424	3.102074	4.352647
302	0.219463	3.151199	4.345200
303	0.267623	3.169807	4.387335
304	0.215471	3.157395	4.431126
305	0.221998	3.102267	4.216009
306	0.207564	3.120128	4.311965
307	0.241809	3.153704	4.347863
308	0.275236	3.124157	4.338788
309	0.251698	3.165979	4.260390
310	0.265878	3.185749	4.345053
311	0.225615	3.205330	4.416402
312	0.244325	3.162171	4.277878
313	0.262947	3.127998	4.271736
314	0.182546	3.084362	4.313003
315	0.221986	3.096780	4.305228
316	0.254186	3.132092	4.320248
317	0.293542	3.159407	4.384645
318	0.232615	3.157850	4.307015
319	0.269955	3.116016	4.270859
320	0.223997	3.185520	4.285710
321	0.297885	3.151594	4.309328
322	0.238641	3.189138	4.296249
323	0.251537	3.071930	4.312745
324	0.282919	3.119084	4.375424
325	0.256277	3.112832	4.317415
326	0.263240	3.187633	4.364438
327	0.230220	3.224191	4.281187
328	0.249648	3.148231	4.273504
329	0.265026	3.096237	4.279127
330	0.244470	3.093496	4.263282
331	0.240788	3.157494	4.374404
332	0.258147	3.124514	4.374283
333	0.243943	3.076918	4.247071
334	0.247623	3.127740	4.310717
335	0.250622	3.086763	4.281959
336	0.198589	3.160660	4.342009
337	0.273871	3.179099	4.320451
338	0.288058	3.077601	4.316115
339	0.265332	3.069748	4.302467
340	0.271810	3.209606	4.306075
341	0.296053	3.198081	4.410218
342	0.239074	3.145105	4.303571
343	0.222672	3.154468	4.300755
344	0.226774	3.143652	4.278380
345	0.197135	3.199518	4.347621
346	0.236237	3.152698	4.338258
347	0.232337	3.175660	4.353238
348	0.284221	3.091717	4.297459
349	0.301988	3.149571	4.302036
350	0.256137	3.145456	4.345576
351	0.259517	3.087578	4.312595
352	0.244873	3.191722	4.415701
353	0.244985	3.167122	4.280867
354	0.249411	3.138411	4.330711
355	0.244145	3.186665	4.313968
356	0.225241	3.080819	4.284165
357	0.266777	3.068465	4.268211
358	0.262076	3.125465	4.287573
359	0.235246	3.070317	4.257637
360	0.243508	3.160017	4.385655
361	0.290399	3.157620	4.342257
362	0.245121	3.084297	4.295404
363	0.289341	3.133997	4.282509
364	0.263058	3.120327	4.241794
365	0.220225	3.146315	4.305888
366	0.270767	3.140947	4.238477
367	0.305408	3.069473	4.281071
368	0.250524	3.145360	4.238748
369	0.163183	3.149227	4.305747
